﻿E***y G.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,
﻿J***a M.,es,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,"8days after placing order, the MicroSD Card was in my LetterBox in Madrid, va  UK Shipping option by 2nd Class Royal Mail. My check indicates 60GB, what is OK because in general all cards have less GB available. Very good balance between quality/price/shippment....Product as described, excellent communication, very recommendable seller."
﻿P***l G.,cz,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,OK
﻿Anna P.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,"хороший продавец все отлично,недорого и очень быстро! доставка 10 дней! спасибо!!!буду заказывать еще обязательно! советую и вам                             

good seller all excellent, inexpensive and very fast! service 10 days! Thank you !!! I will definitely order more! I advise you"
﻿Nikolai R.,by,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,"Товар до Бреста дошёл за 14 дней. Карточка в оригинальной упаковке,но пока не проверял,надеюсь все работает."
﻿J*** B.,nl,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,exactly as ordered and delivered in time.
﻿I***r D.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,04 Sep 2015 23:54,"Отличный продавец, быстрая скорость доставки. Скорость и объем карт соответствуют заказу! Спасибо за подарок в виде переходника на usb"
﻿A***w B.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,Тест h2testw прошла. Доставка 10 дней!
﻿S***o R.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,04 Sep 2015 23:54,Good seller!
﻿Francis F.,es,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,"envio muy rpido y producto en si muy bueno. . .
Todo genial .  Excelente vendedor."
﻿J***n F.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,04 Sep 2015 23:54,
﻿J***n F.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,
﻿Francis F.,es,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,"todo super correcto...envio , producto y vendedor. 
10 de 10."
﻿N***s A.,es,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,NoFeedbackScore
﻿A***t T.,de,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,
﻿S***i M.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,
﻿Sergey K.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,"Посылочка дошла в Сибирь за 18 дней. Отслеживанием не интересовался. Фирменная упаковка соответствует фото с сайта. Из 16 Гб доступно 14.98 Гб. Заказом доволен, спасибо продавцу. Рекомендую."
﻿I***a L.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,04 Sep 2015 23:54,"дошло быстро, упаковано хорошо, в подарок картридер usb."
﻿A***u J.,fr,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,NoFeedbackScore
﻿J***i K.,fi,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,04 Sep 2015 23:54,
﻿M***k L.,it,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,AMAZING! THANKS
﻿A***r B.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,"заказал 16.08 ,была отправлена на след день.получил 04.09,приятно удивлен. карта соответствует описанию, смело рекомендую продавца. Спасибо."
﻿J***n M.,mt,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,04 Sep 2015 23:54,thanks very much
﻿Rustem R.,kz,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,товар отличный все соответсвует описанию продавец отправил через полтора дня . Дошел до Тараза в Казахстан 18 дней
﻿V***y K.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,"Good seller! Good article! it's fast, packed well .
I would recommend !
Быстрая доставка. Хороший продавец!
Рекомендую!"
﻿V***v K.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,"Good day. Thank you all came in one piece.The memory card works 29GB available. Advise the seller.
Доброго времени суток. Спасибо  все дошло целым.Карта памяти работает доступно 29GB. Советую продавца."
﻿A***e C.,nl,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,
﻿S***a L.,me,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,04 Sep 2015 23:54,
﻿Ana T.,co,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,exellent i buy 2 it s exellent
﻿M***a J.,lv,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,NoFeedbackScore
﻿P***r S.,fi,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,04 Sep 2015 23:54,great
﻿Alexander A.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,The item came very quickly. No problems with delivery arose. I recommend this seller !
﻿C***n B.,ro,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,the product is ok.
﻿M***o A.,br,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,04 Sep 2015 23:54,
﻿A***r F.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,04 Sep 2015 23:54,"Товар пришел рекордно быстро за 10 дней в Саратовскую область. Флэшки читаются. 
Продавец положил подарок, за это ему спасибо)"
﻿Filippo R.,it,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,04 Sep 2015 23:54,"Non  cos veloce come da descrizione, ma per la mia gopro Hero va benissimo!!! Per quello che devo farci mi trovo bene!"
﻿M***m B.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,04 Sep 2015 23:54,"Заказываю не в первый раз у этого продавца. Всем доволен, карты не битые, честные, проходят все тесты. Доставка тоже на высоте!"
﻿A***y A.,by,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,Отличная флешка
﻿M***a M.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,Заказ шел 3 недели. Пока еще не опробовала.
﻿H***n J.,kr,A3,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,04 Sep 2015 23:54,good  fast
﻿Joao V.,br,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,
﻿Teigan J.,ca,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,"Fast shipping seams to work good in my galaxy s4
NoFeedbackScore"
﻿A***a L.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,Отличная флэшка
﻿Alena M.,by,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,"good
NoFeedbackScore"
﻿Viachaslau S.,by,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,"Странно как-то, но оно РАБОТАЕТ! !!!!!!! Проверил,а она все равно РАБОТАЕТ. Даже не знаю что посоветовать. Мне говорят что в Китае флешки брать нельзя. А тут такой сюрприз,  она РАБОТАЕТ. Так что удачи всем.
Да кстати,  пришло за дней 10.
NoFeedbackScore"
﻿D***y I.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:54,
﻿Y***a G.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,04 Sep 2015 23:54,
﻿R***s H.,lv,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,"all works perfectly,masterpiece!!!"
﻿I***r V.,ua,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,Very good!!!!!
﻿Y***b S.,se,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,04 Sep 2015 23:53,jtte bra tack
﻿Aleksander B.,us,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,Perfect!
﻿I***a I.,by,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,NoFeedbackScore
﻿D***l P.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,04 Sep 2015 23:53,
﻿Alessandro N.,it,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,04 Sep 2015 23:53,Perfette! +++++++++++++++++
﻿S***y G.,by,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,"Заказывал карточку на 8 гб. В Беларусь пришла быстро, упакована хорошо, всем доволен. Рекомендую продавца.
NoFeedbackScore"
﻿A***n Z.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,
﻿E***s K.,lt,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,"Expected as in picture... But get just a black card :)
NoFeedbackScore"
﻿I***r L.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,"быстрая доставка всё работает!!!!
NoFeedbackScore"
﻿O***g A.,md,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,"Очень быстро доставили, даже удивился) Карточку проверил, объём соответствующий, скорость тоже. Я доволен, спасибо)"
﻿I***a A.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,
﻿I***a A.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,"Товар пришёл довольно быстро,отдельное спасибо продавцу за подарок очень приятно))) Всем очень довольна!"
﻿S***Y P.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,04 Sep 2015 23:53,
﻿B***s G.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,04 Sep 2015 23:53,
﻿D***y D.,ua,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,Пришло дней за 22-25. Емкость 30 Гиг) Работает пока нормально) Жаль нет в комплекте переходника на СД. А в целом все соответствует.
﻿A***a R.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,все работает
﻿C***a T.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,
﻿A***r K.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,"Заказываю второй раз.все супер. Флэха работает класс 10 все как и должно быть вот только в прошлый раз был картридер в подарок, а сейчас нет("
﻿A***a N.,hu,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,04 Sep 2015 23:53,ok
﻿V***r S.,br,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,
﻿Irina M.,us,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,"трек не отслеживался.получила где-то через месяц.30gb,хоть и написано что 32.довольна)))советую."
﻿R***n S.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,"Все отлично, только трекер не отслеживается."
﻿P***L R.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,04 Sep 2015 23:53,Отлично
﻿Irina K.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,NoFeedbackScore
﻿M***O C.,es,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,NoFeedbackScore
﻿R***v P.,ua,A4,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,"Real micro SD. Not fast, bur work ggod."
﻿Andrei K.,by,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,All ok! Best!
﻿V***r S.,br,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 23:53,muito bom
﻿M***s J.,cl,A2,Micro SD card memory card  microsd ...,3 pieces,100%,04 Sep 2015 23:53,
﻿A***y M.,us,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,NoFeedbackScore
﻿P***o G.,es,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,NoFeedbackScore
﻿R***o M.,es,A2,Micro SD card memory card  microsd ...,1 piece,60%,04 Sep 2015 23:53,"Pone que es de clase 10, y no es de clase 10.

Seller's reply
Dear friend, I am sorry that you have unpleasant experience in this purchase.Most problem of memory card speed cause by poor quality SD adapter, card reader. Please perform test with a good quality card reader and good pc?The result may be different.   I will surely solve your problem if we have some communication. We are honest seller and we will try our best to help you."
﻿E***y C.,br,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,
﻿Alexandr K.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,
﻿Alexandr B.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,"Хорошая флешка, объем соответствует описанию! доставка быстрая."
﻿V***y C.,by,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,
﻿C***k S.,hu,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,
﻿M***n Q.,fr,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,NoFeedbackScore
﻿W***i S.,br,A1,Micro SD card memory card  microsd ...,2 pieces,100%,04 Sep 2015 23:53,
﻿Vladimir C.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,вСЕ четко :)
﻿A***h H.,mv,A4,Micro SD card memory card  microsd ...,1 piece,80%,04 Sep 2015 23:53,Good
﻿Samir A.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,"Очень доволен)) спасибо продавцу, рекомендую"
﻿Y***a F.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,
﻿A***y S.,ua,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,NoFeedbackScore
﻿Nikolayenko V.,by,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,Супер! Полный обзор в моём блоге http://ru.itao.com/u/940641297
﻿R***z E.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,
﻿S***a F.,by,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,"Отлично...
NoFeedbackScore"
﻿E***o B.,br,A2,Micro SD card memory card  microsd ...,2 pieces,100%,04 Sep 2015 23:53,
﻿C***n V.,cl,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,"excelente producto, estoy muy conforme."
﻿Evgeny U.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,Okay! Thanks!
﻿E***i T.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,пришло быстро
﻿N***y E.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,"Пришло быстро,15гигов на карте,всё читается и видется,продавцу спасибо!"
﻿A***r P.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,NoFeedbackScore
﻿V***m S.,ca,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,
﻿A***a K.,de,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:53,thank you!
﻿A***Y S.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,хорошо быстро
﻿Safonov D.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,"Соответствует описанию. Работает две недели, всё в норме."
﻿Artem I.,ru,A2,Micro SD card memory card  microsd ...,1 piece,80%,04 Sep 2015 23:52,"все работает, но доставка очень долгая , продавец хороший , на все вопросы быстро отвечал"
﻿I***n O.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,"Nice:)) A little went a long way:( the only drawback. Otherwise the quality ahead of cost. Thanks to the responsible seller:)
Полностью соответствует описанию. Спасибо:)"
﻿M***s A.,cl,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,"It took him just 1 day to send the product. It took 40 days to get here, and its ok because it could take up to 60 days. The product is in perfect condition, just as described. Excellente seller, very good communication"
﻿Sergei R.,gb,A3,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,"30 GB , FAT 32 ,запись-16,82 ,чтение -22,58  на usb 2.0"
﻿A***n G.,am,A2,Micro SD card memory card  microsd ...,2 pieces,80%,04 Sep 2015 23:52,
﻿T***r S.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,"Карта соответствует характеристикам, 6 класс. Доставка 6 недель до Уфы, не отслеживался, закинули в почтовый ящик. Продавец общительный. Заказываю второй раз, продавца рекомендую
NoFeedbackScore"
﻿V***r I.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,"Рабочая флеха, объем заявленный."
﻿A***o M.,cl,A3,Micro SD card memory card  microsd ...,2 pieces,100%,04 Sep 2015 23:52,
﻿S***i C.,il,A2,Micro SD card memory card  microsd ...,2 pieces,100%,04 Sep 2015 23:52,
﻿A***m Z.,ru,A1,Micro SD card memory card  microsd ...,1 piece,80%,04 Sep 2015 23:52,нормально
﻿M***o M.,cl,A3,Micro SD card memory card  microsd ...,2 pieces,100%,04 Sep 2015 23:52,
﻿R***t A.,kz,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,
﻿D***a L.,ru,A2,Micro SD card memory card  microsd ...,2 pieces,100%,04 Sep 2015 23:52,Нормальные карточки. Емкость соответствует. Скорость чтения-записи см. на скрине.
﻿V***r H.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,"супер =) 10 класс , покупал для sj 4000 ,"
﻿M***o C.,br,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,
﻿S***O A.,us,A1,Micro SD card memory card  microsd ...,1 piece,80%,04 Sep 2015 23:52,VERY GOOD
﻿H***l G.,br,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,Produto chegou certinho. Recomendo.
﻿E***k B.,cl,A2,Micro SD card memory card  microsd ...,2 pieces,80%,04 Sep 2015 23:52,
﻿V***r P.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,"Наконец-то я её получил, но подождать стоило, т.к. продавец честный, общительный. Вот я и ждал, и дождался. Жаль, не удалось побить рекорд Гиннесова по ожиданию.)))))
Спасибо!
NoFeedbackScore"
﻿F***e A.,cl,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 23:52,NoFeedbackScore
﻿Mateus V.,br,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 19:12,"NoFeedbackScore

Buyer's reply
Obrigado pela avaliacao negativa realizada! Vendedor diz que enviou o produto, mas nunca recebi nada.
Thank you for negative evaluation performed! Seller says it sent the product but never received anything."
﻿D***s U.,nl,A2,Micro SD card memory card  microsd ...,1 piece,100%,04 Sep 2015 18:48,
﻿Yucel Y.,tr,A4,Micro SD card memory card  microsd ...,10 pieces,100%,04 Sep 2015 09:00,Espectacular
﻿P***. B.,nl,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,04 Sep 2015 08:21,
﻿O***g K.,se,A2,Micro SD card memory card  microsd ...,1 piece,100%,03 Sep 2015 23:21,"Buyer's reply
Very fast delivery. Excellent quality and nice price! Recomended! Good seller!"
﻿A***y C.,uk,A4,Micro SD card memory card  microsd ...,1 piece,100%,03 Sep 2015 16:44,NoFeedbackScore
﻿D***y G.,ru,A4,Micro SD card memory card  microsd ...,1 piece,100%,03 Sep 2015 16:43,"okay =)
NoFeedbackScore"
﻿K***n D.,ca,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,03 Sep 2015 11:21,All good!
﻿Aleksei K.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,03 Sep 2015 08:53,
﻿C***a C.,bo,A4,Micro SD card memory card  microsd ...,2 pieces,100%,03 Sep 2015 01:20,"Good product. Honest seller. Thank you!
NoFeedbackScore"
﻿A***n Y.,ru,A1,Micro SD card memory card  microsd ...,1 piece,100%,02 Sep 2015 18:39,"Отлично
NoFeedbackScore"
﻿J***b K.,nl,A3,Micro SD card memory card  microsd ...,1 piece,100%,02 Sep 2015 10:50,"Super.  poleca.
NoFeedbackScore"
﻿L***e S.,nl,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,02 Sep 2015 09:19,
﻿S***y O.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,02 Sep 2015 08:32,NoFeedbackScore
﻿Evgeny K.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,02 Sep 2015 06:57,Спасибо! Все отлично! Пришло за 2 недели. Как в описании. Хорошо упаковано.
﻿Alexey S.,us,A2,Micro SD card memory card  microsd ...,1 piece,100%,02 Sep 2015 01:01,"Very reliable and honest seller. Recommended to deal with!
NoFeedbackScore"
﻿G***r O.,br,A1,Micro SD card memory card  microsd ...,1 piece,100%,01 Sep 2015 21:37,"excellent product.
NoFeedbackScore"
﻿B***a C.,mx,A3,Micro SD card memory card  microsd ...,1 piece,100%,01 Sep 2015 16:54,
﻿M***l M.,nl,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,01 Sep 2015 13:53,
﻿D***n H.,se,A3,Micro SD card memory card  microsd ...,2 pieces,100%,01 Sep 2015 11:20,
﻿F***o A.,br,A1,Micro SD card memory card  microsd ...,1 piece,100%,01 Sep 2015 10:31,Excelent!
﻿R***n P.,fr,A3,Micro SD card memory card  microsd ...,1 piece,100%,01 Sep 2015 00:52,Thanks
﻿N***y G.,hu,A2,Micro SD card memory card  microsd ...,2 pieces,100%,31 Aug 2015 21:32,
﻿F***o G.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,31 Aug 2015 10:51,"buen vendedor, recomendado"
﻿V***i S.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,31 Aug 2015 10:31,NoFeedbackScore
﻿C***n P.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,31 Aug 2015 06:17,
﻿M***a L.,ru,A2,Micro SD card memory card  microsd ...,1 piece,100%,31 Aug 2015 05:08,
﻿A***r A.,uk,A2,Micro SD card memory card  microsd ...,1 piece,100%,31 Aug 2015 03:02,the product arrived in due time purchase was easy
﻿S***m A.,om,A4,Micro SD card memory card  microsd ...,1 piece,100%,31 Aug 2015 03:00,
﻿S***m A.,om,A4,Micro SD card memory card  microsd ...,1 piece,100%,31 Aug 2015 03:00,
﻿E***y T.,ru,A3,Micro SD card memory card  microsd ...,1 piece,100%,30 Aug 2015 22:39,"флешка вроде работает, объем заявленный в системе виндоус показывает. в комплекте прислали усб 2.0 кард ридер который хавает до 128гбт микро сд."
﻿A***r P.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,80%,30 Aug 2015 22:02,"Работает , карты на 8гб по скорости соответствуют 2 классу, но не 6 как заявлено.Объем соответствует. 
Отслеживание работает.
пришло за 16 дней (Иркутск)"
﻿G***e H.,gb,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,30 Aug 2015 21:54,Only get 14gb of memory on a 16gb card!
﻿B***y B.,uk,A4,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:54,Excellent
﻿Ryan V.,nl,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿Z***k Z.,cz,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿A***i M.,be,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,fast shipping and I used 52 g so the card works well
﻿G***n P.,uk,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,excellent service
﻿N***s A.,nl,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,60GB not 64GB :)
﻿E***o I.,fr,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿D***n K.,be,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"Card arrived here in 5 days, from UK to Belgium. I bought the 64gb version, tested it with h2testw (verified two times) and the capacity is correct. Communication with seller is fluent, so i'm very satisfied!"
﻿S***o F.,it,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,Good product and very fast shipment. Thank you
﻿Luis S.,pt,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿Cristina D.,ie,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,all it good 29.8gb real
﻿D***d M.,it,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,rpido y de calidad
﻿R***y V.,fr,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿S***y M.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"Товар дошел быстро. Объем памяти соответствует, упаковано хорошо. За хорошие покупки продавец дает подарки. Рекомендую"
﻿S***y M.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,"Товар дошел быстро. Объем памяти соответствует, упаковано хорошо. За хорошие покупки продавец дает подарки. Рекомендую"
﻿G***n V.,it,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,ottimo.
﻿L***s R.,es,A4,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,30 Aug 2015 21:53,"ok, excellent"
﻿A***o C.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
﻿A***o C.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,30 Aug 2015 21:53,
